"plot_name","accession_name","location","female_parents","male_parents","plot_number","row_number","column_number","rep_number","germination_rate","CMD_harvest","root_shape","root_type","plot_weight","starch_content","percentage_root_rot","percentage_lodging","control","CMD_1mon","CMD_3mon","CMD_6mon","lodging1_3","plant_type1_5","root_skin_color1_3","vigor_1mon","vigor_3mon","trial_name","plot_width","plot_length","harvest_number","planted_number_plot"
"2024206DMEPR_dona_rep1_VF22-0121_15","VF22-0121","dona","Rayong 11","AR35-1",15,1,15,1,0.8,1,NA,NA,1.3,14.87,37.5,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0144_16","VF22-0144","dona","HL-S11","IBA980581",16,1,16,1,0.7,1,3,1,19.5,24.5,14.29,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0282_17","VH22-0282","dona","CR24-16",NA,17,2,16,1,0.8,1,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0239_18","VH22-0239","dona","CR24-16",NA,18,2,15,1,0.8,1,3,1,7,10,12.5,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_Filler9_19","Filler9","dona",NA,NA,19,2,14,1,0.8,1,3,2,18,10,37.5,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0031_20","VF22-0031","dona","TMEB419","KU50",20,2,13,1,1,1,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0267_21","VH22-0267","dona","CR24-16",NA,21,2,12,1,1,1,3,2,18,0.92,0,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_Filler1_22","Filler1","dona",NA,NA,22,2,11,1,0.9,1,3,1,32.2,23,11.11,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_Filler3_23","Filler3","dona",NA,NA,23,2,10,1,1,1,3,1,43.4,27.6,0,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0346_24","VH22-0346","dona","TMEB419",NA,24,2,9,1,1,1,3,1,16,30.3,40,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0119_25","VH22-0119","dona","IBA980581",NA,25,2,8,1,0.9,1,3,1,22.8,23.7,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0003_26","VH22-0003","dona","IBA920057",NA,26,2,7,1,0.4,1,3,1,9.6,26.1,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0103_27","VF22-0103","dona","HL-S11","IBA980581",27,2,6,1,1,1,3,2,32,24.2,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_Filler5_28","Filler5","dona",NA,NA,28,2,5,1,1,1,3,1,41.6,28.5,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0136_29","VH22-0136","dona","IBA980581",NA,29,2,4,1,1,1,1,1,41.4,29,0,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_IBA980581_30","IBA980581","dona",NA,NA,30,2,3,1,1,1,3,1,26.2,23.7,0,NA,1,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0130_31","VF22-0130","dona","HL-S11","IBA980581",31,2,2,1,1,1,3,1,40.8,25.4,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0146_32","VF22-0146","dona","HL-S11","IBA980581",32,2,1,1,1,1,3,2,24.8,22.7,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0101_33","VF22-0101","dona","HL-S11","IBA980581",33,3,1,1,0.8,1,1,3,7,23.8,12.5,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0120_34","VH22-0120","dona","IBA980581",NA,34,3,2,1,0.8,1,3,2,4.6,8.21,12.5,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0280_35","VH22-0280","dona","CR24-16",NA,35,3,3,1,0.9,1,3,1,2,23.77,22.22,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0098_36","VF22-0098","dona","HL-S11","IBA980581",36,3,4,1,1,1,3,3,45.8,23.7,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0079_37","VH22-0079","dona","Rayong11",NA,37,3,5,1,1,1,3,1,33.8,25.5,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0213_38","VF22-0213","dona","CR27-20","HL-S11",38,3,6,1,0.2,1,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0010_39","VH22-0010","dona","IBA920057",NA,39,3,7,1,1,1,3,1,48,25,10,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_Filler6_40","Filler6","dona",NA,NA,40,3,8,1,0.7,1,1,3,8.4,15.3,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_Filler11_41","Filler11","dona",NA,NA,41,3,9,1,1,1,3,2,15.6,11.4,60,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0004_42","VH22-0004","dona","IBA920057",NA,42,3,10,1,1,1,3,1,9,23,30,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_TMEB419_43","TMEB419","dona",NA,NA,43,3,11,1,1,1,3,1,18.4,19.4,50,NA,1,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0262_44","VH22-0262","dona","CR24-16",NA,44,3,12,1,0.6,1,NA,NA,1.8,15.55,16.67,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0112_45","VF22-0112","dona","KM419","TMEB419",45,3,13,1,0.9,1,3,2,3.2,15.9,11.11,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0157_46","VF22-0157","dona","HL-S11","IBA980581",46,3,14,1,0.8,1,3,1,12.8,14.3,50,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0479_47","VH22-0479","dona","CR27-20",NA,47,3,15,1,0.6,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0241_48","VH22-0241","dona","CR24-16",NA,48,3,16,1,1,1,3,3,17.6,18,10,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_CR24-16_49","CR24-16","dona",NA,NA,49,4,16,1,0.3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0511_50","VH22-0511","dona","AR37-103",NA,50,4,15,1,0.4,1,3,1,13.4,17.5,25,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0005_51","VF22-0005","dona","CR24-16","HL-S14",51,4,14,1,0.7,1,3,1,16.4,16.2,28.57,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0097_52","VF22-0097","dona","HL-S11","IBA980581",52,4,13,1,0.8,1,3,1,14.2,23.1,12.5,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0167_53","VF22-0167","dona","HL-S11","IBA980581",53,4,12,1,0.8,1,3,3,22.8,25.5,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_Filler10_54","Filler10","dona",NA,NA,54,4,11,1,1,1,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0070_55","VH22-0070","dona","CR25-4",NA,55,4,10,1,1,1,3,1,2,21.74,20,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_Filler4_56","Filler4","dona",NA,NA,56,4,9,1,1,1,3,1,46.6,25,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0197_57","VF22-0197","dona","HL-S11","AR35-1",57,4,8,1,1,1,3,1,6,10.1,10,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0071_58","VF22-0071","dona","CR27-20","HL-S11",58,4,7,1,1,1,3,1,7.8,19.5,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0215_59","VF22-0215","dona","CR24-16","HL-S11",59,4,6,1,1,1,3,1,9.6,21.2,10,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0369_60","VH22-0369","dona","TMEB419",NA,60,4,5,1,0.9,2,3,1,20,27.5,22.22,NA,0,1,NA,2,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0019_61","VF22-0019","dona","CR24-16","KU50",61,4,4,1,1,1,3,3,25.6,28,10,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_Filler8_62","Filler8","dona",NA,NA,62,4,3,1,0.8,1,3,1,4.4,18.44,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0575_63","VH22-0575","dona","TMEB419",NA,63,4,2,1,1,1,1,1,36.6,22.7,10,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0127_64","VF22-0127","dona","HL-S11","IBA980581",64,4,1,1,0.2,2,1,2,4.8,24.79,50,NA,0,1,NA,2,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0108_65","VF22-0108","dona","KM419","TMEB419",65,5,1,1,1,1,3,1,17.8,25,20,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0030_66","VF22-0030","dona","TMEB419","KU50",66,5,2,1,1,1,NA,NA,0.4,14.87,50,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0147_67","VF22-0147","dona","HL-S11","IBA980581",67,5,3,1,0.4,1,3,1,5,19.87,0,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0627_68","VH22-0627","dona","CR27-20",NA,68,5,4,1,0.6,1,NA,NA,NA,NA,33.33,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0063_69","VH22-0063","dona","CR25-4",NA,69,5,5,1,1,1,1,3,6.4,12.88,0,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0187_70","VH22-0187","dona","CR24-16",NA,70,5,6,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0266_71","VH22-0266","dona","CR24-16",NA,71,5,7,1,1,1,3,1,51.8,26.8,30,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0166_72","VH22-0166","dona","CR24-16",NA,72,5,8,1,0.6,1,1,1,1.6,13.76,16.67,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VF22-0161_73","VF22-0161","dona","HL-S11","IBA980581",73,5,9,1,0.3,2,3,1,15.4,10,0,NA,0,1,NA,2,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0277_74","VH22-0277","dona","CR24-16",NA,74,5,10,1,0.6,1,3,1,NA,21.08,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0197_75","VH22-0197","dona","CR24-16",NA,75,5,11,1,1,1,3,1,16.6,22.4,0,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0006_76","VH22-0006","dona","IBA920057",NA,76,5,12,1,1,1,3,1,6.6,12.5,50,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0454_77","VH22-0454","dona","AR42-4",NA,77,5,13,1,1,1,3,1,23,25.3,10,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_KU50_78","KU50","dona",NA,NA,78,5,14,1,1,1,3,1,11.6,18.8,30,NA,1,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0061_79","VH22-0061","dona","CR25-4",NA,79,5,15,1,1,1,3,1,33.2,24.4,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep1_VH22-0491_80","VH22-0491","dona","CR27-20",NA,80,5,16,1,0.4,1,3,1,13.4,23.6,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0063_81","VH22-0063","dona","CR25-4",NA,81,6,16,2,1,1,3,3,7,18.7,20,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_Filler10_82","Filler10","dona",NA,NA,82,6,15,2,1,1,1,3,1.6,19.27,20,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0241_83","VH22-0241","dona","CR24-16",NA,83,6,14,2,0.8,1,3,3,15.2,24.5,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0146_84","VF22-0146","dona","HL-S11","IBA980581",84,6,13,2,1,1,3,1,23.6,23.2,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0157_85","VF22-0157","dona","HL-S11","IBA980581",85,6,12,2,0.8,1,3,1,15.8,22.8,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0159_86","VH22-0159","dona","CR24-16",NA,86,6,11,2,1,1,3,3,27,23.1,10,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0006_87","VH22-0006","dona","IBA920057",NA,87,6,10,2,1,1,3,2,10,18.7,40,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_KM505_88","KM505","dona","SM937-26",NA,88,6,9,2,1,2,3,1,57.4,29.5,10,NA,1,1,NA,2,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0071_89","VF22-0071","dona","CR27-20","HL-S11",89,6,8,2,0.8,1,3,1,16.2,22.8,12.5,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0491_90","VH22-0491","dona","CR27-20",NA,90,6,7,2,1,1,3,1,9.2,22,20,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_IBA980581_91","IBA980581","dona",NA,NA,91,6,6,2,1,1,3,1,29.4,14.3,0,NA,1,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_Filler1_92","Filler1","dona",NA,NA,92,6,5,2,0.8,1,3,1,37.4,21.2,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0267_93","VH22-0267","dona","CR24-16",NA,93,6,4,2,1,1,1,3,15.2,26.5,10,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0215_94","VF22-0215","dona","CR24-16","HL-S11",94,6,3,2,1,1,3,1,16.8,22.4,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0197_95","VH22-0197","dona","CR24-16",NA,95,6,2,2,0.8,1,3,1,8,16.51,12.5,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0257_96","VH22-0257","dona","CR24-16",NA,96,6,1,2,0.9,1,3,1,NA,10.72,11.11,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0239_97","VH22-0239","dona","CR24-16",NA,97,7,1,2,1,1,1,1,14.6,20.7,30,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0213_98","VF22-0213","dona","CR27-20","HL-S11",98,7,2,2,0.2,1,3,3,4,3.14,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0088_99","VH22-0088","dona","IBA980581",NA,99,7,3,2,1,1,1,1,28,25,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0144_100","VF22-0144","dona","HL-S11","IBA980581",100,7,4,2,0.7,1,3,1,24.8,21.2,14.29,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_Filler7_101","Filler7","dona",NA,NA,101,7,5,2,1,1,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_Filler5_102","Filler5","dona",NA,NA,102,7,6,2,1,1,3,1,32,24.2,20,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_Filler6_103","Filler6","dona",NA,NA,103,7,7,2,0.4,1,3,1,1.4,20.02,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_KU50_104","KU50","dona",NA,NA,104,7,8,2,1,1,3,1,28,18.5,50,NA,1,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0005_105","VF22-0005","dona","CR24-16","HL-S14",105,7,9,2,0.9,1,1,2,13.6,17.2,33.33,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0511_106","VH22-0511","dona","AR37-103",NA,106,7,10,2,0.1,1,NA,NA,0.4,26.9,0,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0108_107","VF22-0108","dona","KM419","TMEB419",107,7,11,2,1,1,3,2,15.8,25.2,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0120_108","VH22-0120","dona","IBA980581",NA,108,7,12,2,0.6,1,3,1,12.4,10,16.67,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0197_109","VF22-0197","dona","HL-S11","AR35-1",109,7,13,2,0.9,1,1,3,8,17.97,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_Filler11_110","Filler11","dona",NA,NA,110,7,14,2,1,1,3,1,10.2,20,20,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0010_111","VH22-0010","dona","IBA920057",NA,111,7,15,2,1,1,3,1,58.4,28.2,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0220_112","VH22-0220","dona","CR24-16",NA,112,7,16,2,0.9,1,3,3,13.4,11.63,22.22,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0019_113","VF22-0019","dona","CR24-16","KU50",113,8,16,2,1,1,3,1,2.8,19.87,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0187_114","VH22-0187","dona","CR24-16",NA,114,8,15,2,0.6,1,1,1,4.4,21.97,0,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0079_115","VH22-0079","dona","Rayong11",NA,115,8,14,2,1,1,3,1,42.8,22.9,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_Filler9_116","Filler9","dona",NA,NA,116,8,13,2,0.5,1,3,1,3.4,6.01,20,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0280_117","VH22-0280","dona","CR24-16",NA,117,8,12,2,1,1,1,1,6.2,13.7,40,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0454_118","VH22-0454","dona","AR42-4",NA,118,8,11,2,1,1,3,3,25.8,20.4,20,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_Filler4_119","Filler4","dona",NA,NA,119,8,10,2,1,1,3,1,41.2,24.2,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0004_120","VH22-0004","dona","IBA920057",NA,120,8,9,2,1,1,3,1,17,22.2,40,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0130_121","VF22-0130","dona","HL-S11","IBA980581",121,8,8,2,1,1,3,1,29.6,19.5,10,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0097_122","VF22-0097","dona","HL-S11","IBA980581",122,8,7,2,0.9,1,3,1,15.2,26,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_Filler3_123","Filler3","dona",NA,NA,123,8,6,2,1,1,3,1,43.6,25.9,0,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_CR24-16_124","CR24-16","dona",NA,NA,124,8,5,2,0.7,1,NA,NA,NA,17.73,0,NA,1,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0266_125","VH22-0266","dona","CR24-16",NA,125,8,4,2,1,1,3,1,40,27.6,40,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0479_126","VH22-0479","dona","CR27-20",NA,126,8,3,2,0.8,1,1,3,7,10,25,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0282_127","VH22-0282","dona","CR24-16",NA,127,8,2,2,0.8,1,1,3,4,20.58,0,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VS22-0002_128","VS22-0002","dona","CR24-16","CR24-16",128,8,1,2,1,1,3,1,18.4,21.8,20,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
